product_id,category,price,old_name,base_price,user_id,region,priority,status,amount
P007631,Electronics,45.59,Piece,45.59,U00890,West,Low,Completed,620.39
P001417,Beauty,22.27,Fight,22.27,U02679,West,High,Cancelled,2038.38
P004364,Sports,76.38,Class,76.38,U02280,West,Medium,Cancelled,339.48
P002014,Groceries,144.03,Choose,144.03,U02362,West,High,Completed,1485.95
P005026,Books,39.92,Force,39.92,U00929,West,Low,Refunded,1369.53
P007658,Home & Kitchen,43.25,Reach,43.25,U02012,East,Low,Completed,1095.41
P005653,Clothing,28.92,Establish,28.92,U02971,West,Medium,Completed,2755.27
P006857,Home & Kitchen,172.62,Knowledge,172.62,U00992,North,High,Completed,881.42
P006151,Books,230.44,Set,230.44,U02964,West,Medium,Completed,841.53
P002859,Home & Kitchen,64.38,Card,64.38,U00622,West,High,Completed,2776.53
P004401,Home & Kitchen,58.1,Radio,58.1,U02395,North,High,Completed,1357.53
P007854,Books,66.62,Evening,66.62,U02496,East,Low,Completed,1319.93
P005593,Home & Kitchen,138.62,Heavy,138.62,U00029,West,Medium,Completed,250.02
P005292,Sports,116.49,Clearly,116.49,U02703,East,High,Completed,628.97
P004413,Clothing,35.59,Born,35.59,U00345,West,Medium,Completed,680.83
P005577,Books,48.79,Coach,48.79,U02221,West,Low,Completed,810.5
P002126,Books,43.17,Tell,43.17,U01282,East,High,Completed,1444.78
P002690,Beauty,141.64,Keep,141.64,U00662,East,Medium,Completed,744.93
P003958,Beauty,47.3,Yet,47.3,U00475,East,Medium,Completed,881.78
P003509,Beauty,15.86,Cultural,15.86,U00174,North,Medium,Completed,1141.91
P005780,Books,51.4,Hospital,51.4,U00362,East,Low,Completed,920.88
P000598,Electronics,18.46,Board,18.46,U02307,West,Medium,Refunded,456.58
P005295,Books,91.24,Listen,91.24,U02457,West,Low,Completed,1115.74
P000718,Groceries,29.15,Price,29.15,U00851,West,Medium,Completed,962.3
P004764,Groceries,88.58,Look,88.58,U00574,East,Low,Completed,648.92
P000142,Beauty,39.74,Serious,39.74,U02570,South,Low,Completed,286.27
P002691,Sports,47.06,Culture,47.06,U01019,North,Low,Cancelled,915.1
P002212,Books,65.97,Discussion,65.97,U00529,East,Low,Refunded,779.92
P006570,Home & Kitchen,69.14,Every,69.14,U02743,West,High,Pending,459.03
P003459,Home & Kitchen,18.64,Continue,18.64,U00014,North,Low,Pending,605.69
P006719,Home & Kitchen,140.89,It,140.89,,North,Medium,Cancelled,1101.78
P004056,Electronics,83.89,Bar,83.89,U02274,North,Low,Pending,503.86
P000664,Sports,147.62,Have,147.62,U02663,South,Medium,Completed,1826.13
P001115,Sports,59.13,Social,59.13,U02843,East,Medium,Completed,1965.97
P005944,Clothing,18.29,Green,18.29,U01589,East,High,Completed,1025.21
P001205,Clothing,86.99,Fear,86.99,U02848,North,Medium,Completed,1606.01
P004279,Home & Kitchen,65.75,Practice,65.75,U00704,South,Low,Completed,2295.04
P003578,Books,163.87,Hold,163.87,U02738,East,High,Completed,132.85
P000017,Groceries,42.46,Knowledge,42.46,U02622,South,High,Completed,1169.13
P005540,Beauty,61.26,Positive,61.26,U01139,North,Low,Completed,1087.73
P005832,Beauty,54.81,Already,54.81,U01411,West,High,Completed,578.74
P006245,Books,105.2,Arm,105.2,U00418,North,Medium,Completed,1178.61
P004984,Beauty,63.01,Impact,63.01,U01880,South,Medium,Completed,1618.39
P004889,Beauty,19.48,Firm,19.48,U00969,West,Medium,Pending,138.32
P004105,Sports,230.61,Our,230.61,U01532,West,Low,Completed,919.57
P004734,Groceries,198.8,Fund,198.8,U02950,West,High,Completed,1618.18
P007514,Clothing,171.31,Unit,171.31,U02797,North,High,Completed,1117.95
P005179,Books,101.51,Through,101.51,U02395,South,Medium,Completed,2027.95
P004675,Electronics,62.35,Buy,62.35,U02251,North,Low,Completed,313.42
P002970,Electronics,75.61,Item,75.61,U00575,North,High,Completed,487.0
P003337,Groceries,77.58,Responsibility,77.58,U01371,South,Medium,Cancelled,651.89
P006104,Clothing,73.12,Pattern,73.12,U01779,West,Medium,Completed,382.57
P004830,Home & Kitchen,110.29,Two,110.29,U00573,West,Low,Completed,899.07
P004080,Sports,162.36,Arrive,162.36,U00967,North,High,Completed,832.74
P001336,Groceries,131.63,When,131.63,U02336,East,Medium,Completed,385.63
P000144,Groceries,202.25,Difference,202.25,U02183,West,High,Completed,1359.26
P004638,Books,89.99,Often,89.99,U00857,South,High,Pending,1077.77
P000771,Electronics,48.4,Simply,48.4,U00304,East,Low,Cancelled,711.55
P001766,Home & Kitchen,75.47,Where,75.47,U00674,West,Low,Completed,2439.26
P004054,Clothing,64.35,Stuff,64.35,U01009,East,Medium,Cancelled,1462.08
P002992,Home & Kitchen,71.03,Court,71.03,U00814,South,Medium,Completed,651.45
P006297,Groceries,67.02,None,67.02,U01275,South,Medium,Pending,475.51
P002546,Books,44.25,For,44.25,U02631,West,Low,Pending,781.48
P005406,Groceries,203.29,Difficult,203.29,U01726,West,Medium,Refunded,2362.15
P006255,Home & Kitchen,96.48,What,96.48,U01426,South,High,Completed,273.84
P004263,Electronics,199.67,Computer,199.67,U02267,North,High,Completed,1695.54
P007483,Electronics,138.0,Develop,138.0,U02043,North,High,Refunded,1024.01
P005624,Sports,71.65,Body,71.65,U02881,South,High,Completed,1082.89
P006824,Electronics,44.54,Right,44.54,U01281,North,Medium,Completed,1386.58
P001651,Beauty,45.52,Nice,45.52,U01309,West,Medium,Cancelled,1219.4
P000354,Clothing,39.29,Should,39.29,U01848,East,Low,Completed,935.27
P003221,Groceries,48.91,Natural,48.91,U00416,South,Low,Completed,396.83
P002561,Clothing,36.91,Star,36.91,U01109,North,Low,Completed,1230.56
P002147,Groceries,82.16,Have,82.16,U00039,South,High,Completed,839.5
P001711,Sports,39.99,Find,39.99,U00196,North,Low,Completed,796.52
P007503,Groceries,191.15,Arrive,191.15,U00860,West,High,Cancelled,1777.99
P006215,Electronics,133.36,Story,133.36,U01525,East,Medium,Completed,323.0
P000669,Clothing,67.45,Threat,67.45,U02267,East,High,Completed,279.84
P007760,Electronics,91.94,Feeling,91.94,U01072,North,Low,Completed,660.6
P006370,Clothing,112.42,How,112.42,U01169,East,Low,Completed,676.96
P004562,Groceries,102.33,Edge,102.33,U02125,East,Low,Completed,270.98
P007356,Sports,13.42,Fill,13.42,U00208,North,High,Completed,343.25
P003243,Sports,21.71,No,21.71,U01739,West,High,Completed,772.82
P007847,Clothing,29.6,Magazine,29.6,U02659,North,Low,Completed,580.0
P002449,Sports,26.32,Chance,26.32,U01776,North,High,Completed,151.58
P006359,Clothing,74.35,Similar,74.35,U01040,East,High,Completed,733.37
P005925,Clothing,28.04,Politics,28.04,U02447,South,High,Completed,789.16
P005264,Beauty,80.87,Assume,80.87,U02377,South,High,Pending,1098.66
P005519,Electronics,64.59,Cup,64.59,U02225,North,High,Cancelled,1624.09
P003872,Beauty,270.05,Summer,270.05,U02371,East,Low,Completed,576.9
P007902,Home & Kitchen,79.72,Easy,79.72,U02287,South,Low,Completed,243.97
P004110,Books,39.8,Bad,39.8,U00345,South,High,Cancelled,779.59
P003885,Electronics,57.63,When,57.63,U01858,West,High,Completed,2535.34
P006663,Home & Kitchen,56.32,Pm,56.32,U00249,North,Medium,Completed,814.78
P002010,Clothing,130.17,Way,130.17,U00837,South,Low,Completed,697.85
P007382,Beauty,71.99,Turn,71.99,U01016,South,High,Completed,365.17
P002145,Home & Kitchen,141.09,Will,141.09,U00741,East,High,Completed,395.22
P002302,Home & Kitchen,313.87,Daughter,313.87,U00323,North,High,Completed,308.73
P005781,Beauty,10.03,Value,10.03,U02186,West,High,Completed,658.43
P004892,Home & Kitchen,240.11,Staff,240.11,U02478,East,Low,Completed,1113.24
P007327,Groceries,130.04,Movement,130.04,U00658,East,Low,Pending,908.23
P003451,Clothing,111.42,Nor,111.42,U02820,East,Low,Completed,1265.51
P007221,Books,35.69,Do,35.69,U02422,North,Low,Cancelled,636.88
P006753,Home & Kitchen,69.06,Center,69.06,U01240,North,Medium,Cancelled,915.32
P005352,Sports,88.06,Actually,88.06,U01764,East,Medium,Completed,490.24
P003359,Clothing,43.12,Free,43.12,U00267,West,High,Completed,901.51
P001311,Home & Kitchen,38.6,Fight,38.6,U02767,North,Low,Completed,825.99
P002381,Clothing,184.54,War,184.54,U00381,North,Medium,Cancelled,1565.61
P000978,Sports,30.78,Green,30.78,U02322,East,Medium,Refunded,756.29
P006932,Groceries,47.44,Which,47.44,U02440,South,Low,Pending,855.56
P007827,Sports,82.54,Must,82.54,U01827,North,Medium,Cancelled,1386.87
P001009,Clothing,92.66,Edge,92.66,U01058,South,High,Refunded,580.05
P002173,Electronics,60.08,Standard,60.08,U00638,East,Low,Completed,883.65
P006254,Books,112.88,Walk,112.88,U00054,West,Low,Completed,574.79
P000106,Electronics,57.84,Raise,57.84,U01163,East,Low,Pending,987.04
P006951,Home & Kitchen,44.68,Bad,44.68,U02699,West,High,Completed,2118.46
P007319,Beauty,74.97,Various,74.97,U01888,North,Medium,Cancelled,1544.21
P006453,Clothing,45.09,What,45.09,U02258,West,Low,Completed,853.33
P002943,Sports,76.71,Door,76.71,U00862,South,Medium,Completed,251.44
P007378,Sports,150.43,Country,150.43,U02507,West,Low,Completed,1119.91
P001835,Sports,92.88,Usually,92.88,U02307,North,Medium,Completed,1832.44
P000737,Beauty,43.34,Kitchen,43.34,U02154,South,High,Refunded,633.02
P002406,Books,79.52,Among,79.52,U01348,South,Medium,Completed,659.79
P007879,Sports,29.54,Tend,29.54,U02093,North,Low,Completed,1389.28
P004775,Home & Kitchen,57.9,Low,57.9,U02092,North,Low,Completed,874.78
P005699,Clothing,58.76,Sign,58.76,U01139,North,Low,Refunded,524.05
P006926,Home & Kitchen,92.61,Statement,92.61,U01191,West,Medium,Completed,423.61
P000781,Books,91.41,Better,91.41,U01196,North,Medium,Cancelled,399.76
P007776,Home & Kitchen,40.76,A,40.76,U00019,West,High,Completed,446.16
P006856,Beauty,68.95,Throw,68.95,U00877,South,Medium,Completed,1050.56
P004485,Beauty,49.56,Collection,49.56,U00819,West,Low,Completed,757.68
P007700,Books,16.77,Scene,16.77,U00337,East,Medium,Completed,907.27
P000388,Groceries,35.62,Economic,35.62,U02102,South,Low,Completed,298.39
P000208,Beauty,16.61,Coach,16.61,U02080,East,Low,Completed,899.81
P000366,Books,93.81,Cover,93.81,U02738,North,High,Refunded,2954.23
P004645,Beauty,42.49,Of,42.49,U01682,South,Low,Completed,141.96
P004869,Home & Kitchen,23.69,Safe,23.69,U00546,East,Medium,Pending,963.83
P000850,Electronics,53.25,Wait,53.25,U01320,South,Low,Completed,761.23
P005047,Clothing,24.11,Show,24.11,U02368,South,Medium,Completed,730.21
P007554,Home & Kitchen,43.9,Image,43.9,U02735,West,Low,Pending,1553.91
P007909,Sports,68.69,Degree,68.69,U01872,South,Low,Completed,596.02
P006754,Groceries,146.56,Moment,146.56,U02300,West,Low,Completed,551.83
P006814,Beauty,112.97,Since,112.97,U00146,West,High,Completed,399.44
P006760,Groceries,102.25,Worry,102.25,U00810,East,Medium,Completed,680.13
P004848,Clothing,53.52,She,53.52,,East,Low,Completed,2371.64
P001714,Electronics,64.24,Reason,64.24,U02063,North,Low,Pending,664.57
P002141,Clothing,165.17,Explain,165.17,U01551,North,Low,Completed,1238.35
P004336,Electronics,67.21,Rest,67.21,U00833,North,Low,Completed,708.13
P004441,Beauty,167.83,Just,167.83,U02533,East,High,Completed,677.34
P003309,Beauty,69.54,Market,69.54,U01727,North,Medium,Completed,1168.3
P003301,Beauty,23.89,Itself,23.89,U00242,West,Low,Completed,671.0
P003218,Groceries,231.8,Goal,231.8,U00832,South,Low,Completed,849.2
P004524,Books,103.22,Culture,103.22,U00116,West,Medium,Completed,766.57
P007015,Groceries,109.09,Glass,109.09,U02276,East,High,Cancelled,1389.8
P004860,Electronics,181.63,Bank,181.63,U00433,West,Medium,Pending,1859.06
P006161,Groceries,68.3,Since,68.3,U00795,North,High,Cancelled,399.56
P003940,Home & Kitchen,59.24,On,59.24,U01300,North,Low,Refunded,880.0
P007000,Books,126.14,Author,126.14,U00684,West,High,Completed,837.81
P006425,Clothing,44.56,Modern,44.56,U02183,North,Medium,Cancelled,705.35
P005968,Sports,67.89,Point,67.89,U02646,South,Medium,Completed,534.44
P007152,Beauty,104.22,Figure,104.22,U02658,South,Low,Completed,1415.49
P001546,Clothing,82.16,True,82.16,U02819,South,Medium,Completed,2269.04
P004856,Beauty,116.04,Beyond,116.04,U01105,East,Medium,Completed,2391.21
P006111,Electronics,47.54,House,47.54,U02966,East,Medium,Pending,624.19
P007303,Clothing,17.0,Ok,17.0,U00768,South,High,Cancelled,859.64
P005007,Groceries,29.22,Information,29.22,U01274,South,High,Pending,211.12
P001437,Home & Kitchen,54.37,Really,54.37,U02507,North,High,Pending,923.9
P003244,Groceries,67.63,Might,67.63,U02946,East,High,Completed,534.87
P003084,Groceries,130.32,Less,130.32,U00705,West,Low,Completed,279.33
P005455,Electronics,139.57,Fund,139.57,U02221,East,Low,Cancelled,839.48
P007418,Beauty,90.73,Themselves,90.73,U02321,East,High,Completed,620.44
P001145,Sports,68.82,Effort,68.82,U01425,East,High,Completed,996.11
P003396,Books,54.51,Nothing,54.51,U01940,West,High,Pending,772.05
P001549,Electronics,187.04,Edge,187.04,,North,Low,Pending,482.48
P004470,Clothing,37.33,Building,37.33,U02350,North,Low,Pending,1072.28
P001140,Electronics,59.9,Action,59.9,U00516,West,Low,Completed,191.92
P005566,Home & Kitchen,73.32,Hour,73.32,U00789,North,Medium,Completed,705.13
P003154,Home & Kitchen,124.03,Father,124.03,U00772,East,High,Completed,546.44
P005472,Books,57.83,Help,57.83,U01402,South,Medium,Completed,816.29
P004446,Books,55.08,Yeah,55.08,U02411,North,Medium,Completed,772.58
P002789,Clothing,18.34,Less,18.34,U01058,South,Medium,Completed,1078.93
P000898,Electronics,25.59,Give,25.59,U02283,North,Low,Pending,907.53
P002037,Books,13.69,Real,13.69,U00365,North,High,Completed,1073.54
P003627,Groceries,85.15,Generation,85.15,U02658,East,Medium,Pending,364.73
P001428,Electronics,36.63,Entire,36.63,U00495,East,Low,Pending,442.86
P002942,Groceries,81.28,Movie,81.28,U02173,West,Low,Completed,455.22
P003429,Electronics,232.98,Coach,232.98,U00707,West,High,Completed,985.39
P002573,Books,21.41,Enough,21.41,U01001,East,Low,Completed,1010.49
P007653,Home & Kitchen,256.57,Issue,256.57,U01590,North,Low,Pending,837.04
P005563,Books,48.58,Traditional,48.58,U01477,West,High,Completed,722.42
P002596,Books,61.52,Then,61.52,U01124,North,Low,Pending,343.45
P005845,Electronics,121.11,Consumer,121.11,U00340,West,Medium,Completed,1155.01
P004234,Home & Kitchen,110.84,Piece,110.84,U01778,West,Low,Completed,817.52
P003902,Groceries,44.93,Whole,44.93,U01851,West,Low,Completed,1059.12
P000864,Books,58.09,Society,58.09,U02132,East,High,Completed,1026.9
P001541,Beauty,120.24,Of,120.24,U00772,North,Medium,Completed,529.95
P001261,Electronics,32.05,Energy,32.05,U02491,West,Low,Completed,1009.43
P007656,Home & Kitchen,169.12,Clear,169.12,U02247,West,Medium,Completed,1187.42
P007291,Clothing,83.26,Center,83.26,U01894,South,High,Completed,1409.97
P001929,Beauty,30.38,Southern,30.38,U02800,East,Low,Completed,782.09
P006580,Books,94.83,Part,94.83,U00401,West,High,Completed,559.05
P007836,Beauty,91.77,Level,91.77,U01193,East,High,Completed,753.8
P000768,Home & Kitchen,28.67,Student,28.67,U01439,West,Low,Pending,1176.51
P000604,Home & Kitchen,37.95,Investment,37.95,U00848,West,Medium,Completed,327.44
P007610,Sports,65.76,I,65.76,U00902,South,Low,Completed,1265.57
P003675,Clothing,98.75,World,98.75,U02820,East,Medium,Refunded,1268.97
P000259,Books,79.53,Mention,79.53,U01470,North,Medium,Completed,1014.57
P005294,Sports,54.1,Community,54.1,U00009,West,High,Completed,902.34
P002847,Groceries,68.27,Suddenly,68.27,U02956,North,Medium,Refunded,567.66
P004971,Clothing,82.24,Budget,82.24,U02140,South,Medium,Completed,1377.89
P006393,Home & Kitchen,19.7,Entire,19.7,U02750,West,High,Cancelled,1399.07
P002904,Books,58.79,Feeling,58.79,U01193,East,High,Completed,1063.6
P007856,Electronics,132.46,Idea,132.46,U02721,South,High,Completed,2287.66
P000857,Clothing,88.99,Watch,88.99,U00866,North,High,Completed,181.87
P003162,Beauty,77.37,Feeling,77.37,U00936,East,Medium,Completed,816.15
P000317,Clothing,248.11,My,248.11,U00711,South,High,Completed,738.67
P004130,Beauty,78.86,Tend,78.86,U02160,West,High,Completed,1096.35
P000346,Beauty,159.09,Shoulder,159.09,U01839,South,High,Completed,454.25
P004901,Electronics,73.24,Nice,73.24,U02333,South,High,Pending,339.16
P002457,Books,19.61,Carry,19.61,U02549,West,High,Completed,439.43
P004303,Electronics,74.21,First,74.21,U01919,East,Low,Refunded,290.54
P005395,Clothing,34.07,Lead,34.07,U02789,South,Medium,Completed,463.02
P004089,Electronics,80.61,Quite,80.61,U01987,West,High,Completed,1446.25
P003258,Electronics,18.41,Style,18.41,U00326,South,Low,Completed,796.9
P001527,Books,60.61,Third,60.61,U01003,North,Low,Pending,737.62
P001187,Clothing,20.65,Data,20.65,U00628,North,High,Pending,705.92
P002018,Home & Kitchen,50.75,Probably,50.75,U01751,North,Medium,Completed,996.73
P006659,Home & Kitchen,43.54,A,43.54,,South,High,Completed,497.03
P000293,Beauty,82.42,Live,82.42,U00587,West,Low,Completed,519.8
P003929,Sports,18.76,Hospital,18.76,U01329,North,High,Completed,1804.22
P006180,Home & Kitchen,75.09,Her,75.09,U02133,South,High,Completed,318.24
P005227,Electronics,86.1,Sing,86.1,U02675,North,Low,Completed,614.2
P001624,Electronics,43.16,Field,43.16,U00227,North,Medium,Completed,502.68
P007240,Sports,91.1,Baby,91.1,U00742,West,Medium,Cancelled,813.18
P006356,Books,158.11,Short,158.11,U02006,West,Medium,Completed,1920.03
P006390,Electronics,89.43,Husband,89.43,U01278,East,Medium,Completed,384.59
P001866,Clothing,79.57,Long,79.57,U00674,East,Medium,Completed,509.0
P002881,Groceries,58.77,Hit,58.77,U00094,West,High,Completed,498.65
P002515,Clothing,116.86,Catch,116.86,U02096,South,Medium,Completed,766.29
P004684,Sports,69.38,Have,69.38,U02857,West,Low,Pending,1104.55
P002382,Beauty,161.53,Analysis,161.53,U00852,West,Low,Completed,360.83
P003198,Electronics,39.99,Bill,39.99,U01769,East,Low,Completed,1203.94
P006131,Books,27.87,Wait,27.87,U01558,South,High,Completed,384.76
P001861,Home & Kitchen,176.55,Easy,176.55,U01123,North,High,Completed,964.7
P003879,Groceries,10.76,Measure,10.76,U02128,West,Low,Completed,611.42
P001728,Home & Kitchen,132.06,There,132.06,U00607,West,Medium,Completed,537.43
P004872,Books,194.16,Camera,194.16,U01459,West,Medium,Completed,1600.86
P006138,Clothing,284.01,Effect,284.01,U02821,West,High,Completed,277.41
P000010,Home & Kitchen,70.97,Blue,70.97,U00323,East,High,Completed,383.52
P007878,Sports,56.93,Smile,56.93,,South,Medium,Cancelled,124.17
P002283,Books,47.79,Perform,47.79,U01861,East,High,Completed,625.25
P007087,Groceries,101.15,Reveal,101.15,U02851,West,Low,Cancelled,207.45
P005380,Clothing,57.81,Career,57.81,U02475,South,Low,Completed,2075.25
P003758,Home & Kitchen,60.45,Score,60.45,U01020,South,Medium,Completed,2435.94
P002957,Electronics,29.24,Suggest,29.24,U02701,West,High,Refunded,571.49
P001853,Beauty,72.5,Challenge,72.5,U02616,West,Low,Cancelled,884.58
P004183,Home & Kitchen,331.01,Cultural,331.01,U01971,West,High,Completed,769.76
P004439,Groceries,100.48,Book,100.48,U00519,North,Low,Completed,662.22
P002338,Sports,263.85,Question,263.85,U00814,North,High,Completed,304.36
P006568,Electronics,70.24,Any,70.24,U01905,North,Medium,Completed,975.39
P002854,Groceries,78.19,Political,78.19,U01895,East,Low,Completed,941.85
P002644,Sports,55.66,Base,55.66,U01145,North,Low,Completed,261.09
P002243,Beauty,95.71,Health,95.71,U00039,North,High,Pending,801.16
P006703,Beauty,121.92,Such,121.92,U01086,East,High,Cancelled,2717.61
P002725,Books,97.56,Party,97.56,U00838,East,High,Completed,738.34
P004627,Groceries,42.83,Down,42.83,U01185,South,Low,Completed,2559.8
P000507,Books,72.77,Five,72.77,U02231,West,High,Completed,498.79
P003953,Groceries,194.99,These,194.99,U02517,North,Low,Pending,2368.64
P002030,Beauty,31.71,Point,31.71,U01481,North,High,Completed,432.6
